mf_scheme_code,scheme_name_raw,fund_name_base,isin_growth,fund_house,scheme_category,scheme_type,sync_status,nav_rows,first_nav_date,last_nav_date
153201,BAJAJ FINSERV ELSS TAX SAVER FUND - DIRECT - GROWTH,BAJAJ FINSERV ELSS TAX SAVER FUND,INF0QA701AK0,Bajaj Finserv Mutual Fund,Equity Scheme - ELSS,Open Ended Schemes,ok,321,2025-02-03,2026-05-26
153204,UTI Quant Fund - Direct Plan - Growth Option,UTI Quant Fund,INF789F1AA98,UTI Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,327,2025-01-24,2026-05-26
153214,Edelweiss Consumption Fund - Direct - Growth,Edelweiss Consumption Fund,INF754K01TY2,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,306,2025-02-24,2026-05-26
153225,Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option,Baroda BNP Paribas Energy Opportunities Fund,INF251K01UJ8,Baroda BNP Paribas Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,314,2025-02-12,2026-05-26
153239,Samco Large Cap Fund - Direct Plan - Growth Option,Samco Large Cap Fund,INF0K1H01255,Samco Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,284,2025-03-28,2026-05-26
153246,LIC MF Multi Asset Allocation Fund-Direct Plan-Growth,LIC MF Multi Asset Allocation Fund,INF767K01RZ5,LIC Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,310,2025-02-18,2026-05-26
153258,Motilal Oswal Innovation Opportunities Fund - Direct Plan- Growth,Motilal Oswal Innovation Opportunities Fund,INF247L01EJ8,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,306,2025-02-24,2026-05-26
153260,ITI Bharat Consumption Fund - Direct Plan - Growth,ITI Bharat Consumption Fund,INF00XX01DG1,ITI Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,300,2025-03-05,2026-05-26
153266,HSBC Financial Services Fund - Direct Growth,HSBC Financial Services Fund - Direct Growth,INF336L01RU8,HSBC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,301,2025-03-04,2026-05-26
153274,Nippon India Active Momentum Fund-Direct Plan - Growth Option,Nippon India Active Momentum Fund,INF204KC1EK5,Nippon India Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,302,2025-03-03,2026-05-26
153291,Invesco India Business Cycle Fund - Direct Plan - Growth,Invesco India Business Cycle Fund,INF205KA1AI8,Invesco Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,302,2025-03-03,2026-05-26
153303,Mahindra Manulife Value Fund - Direct Plan - Growth,Mahindra Manulife Value Fund,INF174V01CI9,Mahindra Manulife Mutual Fund,Equity Scheme - Value Fund,Open Ended Schemes,ok,300,2025-03-05,2026-05-26
153309,BAJAJ FINSERV MULTI CAP FUND - DIRECT - GROWTH,BAJAJ FINSERV MULTI CAP FUND,INF0QA701AV7,Bajaj Finserv Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,302,2025-03-03,2026-05-26
153326,Helios Mid Cap Fund - Direct Plan - Growth Option,Helios Mid Cap Fund,INF0R8701327,Helios Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,293,2025-03-17,2026-05-26
153355,WhiteOak Capital Equity Savings Fund Direct Plan Growth,WhiteOak Capital Equity Savings Fund Direct Plan Growth,INF03VN01AB7,WhiteOak Capital Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,294,2025-03-13,2026-05-26
153364,Motilal Oswal Active Momentum Fund- Direct-Growth,Motilal Oswal Active Momentum Fund,INF247L01EP5,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,289,2025-03-21,2026-05-26
153376,Unifi Dynamic Asset Allocation Fund - Direct Growth,Unifi Dynamic Asset Allocation Fund - Direct Growth,INF1MIY01015,Unifi Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,293,2025-03-17,2026-05-26
153426,quant Arbitrage Fund - Growth Option - Direct Plan,quant Arbitrage Fund,INF966L01DW8,quant Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,278,2025-04-07,2026-05-26
153447,Kotak Energy Opportunities Fund-Direct-Growth,Kotak Energy Opportunities Fund,INF174KA1VX0,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,263,2025-05-02,2026-05-26
153458,ICICI Prudential Quality Fund - Direct Plan - Growth,ICICI Prudential Quality Fund,INF109K1A187,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,247,2025-05-26,2026-05-26
153465,Canara Robeco Multi Asset Allocation Fund - Direct Plan - Growth,Canara Robeco Multi Asset Allocation Fund,INF760K01LH1,Canara Robeco Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,241,2025-06-03,2026-05-26
153484,Motilal Oswal Infrastructure Fund-Direct-Growth,Motilal Oswal Infrastructure Fund,INF247L01EW1,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,252,2025-05-19,2026-05-26
153515,UTI Multi Cap Fund - Direct Plan - Growth Option,UTI Multi Cap Fund,INF789F1AB89,UTI Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,251,2025-05-20,2026-05-26
153534,Samco Large & Mid Cap Fund - Direct Plan - Growth Option,Samco Large & Mid Cap Fund,INF0K1H01271,Samco Mutual Fund,Equity Scheme - Large & Mid Cap Fund,Open Ended Schemes,ok,222,2025-06-30,2026-05-26
153543,Unifi Flexi Cap Fund - Direct Growth,Unifi Flexi Cap Fund - Direct Growth,INF1MIY01031,Unifi Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,237,2025-06-09,2026-05-26
153558,Motilal Oswal Services Fund - Direct Plan - Growth,Motilal Oswal Services Fund,INF247L01FE6,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,232,2025-06-16,2026-05-26
153570,Unifi Liquid Fund- Direct Growth,Unifi Liquid Fund- Direct Growth,INF1MIY01056,Unifi Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,299,2025-06-12,2026-05-26
153604,Baroda BNP Paribas Health and Wellness Fund Direct Growth,Baroda BNP Paribas Health and Wellness Fund Direct Growth,INF251K01VA5,Baroda BNP Paribas Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,221,2025-07-01,2026-05-26
153612,BAJAJ FINSERV SMALL CAP FUND - DIRECT - GROWTH,BAJAJ FINSERV SMALL CAP FUND,INF0QA701BN2,Bajaj Finserv Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,206,2025-07-22,2026-05-26
153620,HDFC INNOVATION FUND - DIRECT PLAN - GROWTH OPTION,HDFC INNOVATION FUND,INF179KC1JO7,HDFC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,209,2025-07-17,2026-05-26
153624,Axis Services Opportunities Fund - Direct Plan - Growth Option,Axis Services Opportunities Fund,INF846KA1168,Axis Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,204,2025-07-30,2026-05-26
153629,JM Large & Mid Cap Fund (Direct) - Growth Option,JM Large & Mid Cap Fund,INF192K01NK7,JM Financial Mutual Fund,Equity Scheme - Large & Mid Cap Fund,Open Ended Schemes,ok,200,2025-07-30,2026-05-26
153644,TRUSTMF MULTI CAP FUND -DIRECT PLAN-GROWTH,TRUSTMF MULTI CAP FUND,INF0GCD01834,Trust Mutual Fund,Equity Scheme - Multi Cap Fund,Open Ended Schemes,ok,204,2025-07-25,2026-05-26
153651,JioBlackRock Liquid Fund - Direct Plan - Growth Option,JioBlackRock Liquid Fund,INF22M001010,Jio BlackRock Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,276,2025-07-06,2026-05-26
153669,Sundaram Multi-Factor Fund - Direct - Growth,Sundaram Multi-Factor Fund,INF903JA1LV6,Sundaram Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,205,2025-07-23,2026-05-26
153674,Mahindra Manulife Banking & Financial Services Fund - Direct - Growth,Mahindra Manulife Banking & Financial Services Fund,INF174V01CO7,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,207,2025-07-21,2026-05-26
153684,ICICI Prudential Active Momentum Fund - Direct Plan - Growth,ICICI Prudential Active Momentum Fund,INF109K1A385,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,202,2025-07-28,2026-05-26
153693,Nippon India MNC Fund- Direct Plan- Growth Option,Nippon India MNC Fund,INF204KC1FR7,Nippon India Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,203,2025-07-25,2026-05-26
153705,quant Equity Savings Fund - Growth Option - Direct Plan,quant Equity Savings Fund,INF966L01EC8,quant Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,203,2025-07-25,2026-05-26
153722,Bandhan Multi-Factor Fund - Direct Plan - Growth,Bandhan Multi-Factor Fund,INF194KB1JX0,Bandhan Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,202,2025-08-01,2026-05-26
153728,Bank of India Mid Cap Fund - Direct Plan Growth,Bank of India Mid Cap Fund - Direct Plan Growth,INF761K01GY4,Bank of India Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,183,2025-08-25,2026-05-26
153731,Franklin India Multi Asset Allocation Fund- Direct-Growth,Franklin India Multi Asset Allocation Fund,INF090I01YH0,Franklin Templeton Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,198,2025-07-31,2026-05-26
153738,CAPITALMIND FLEXI CAP FUND DIRECT GROWTH,CAPITALMIND FLEXI CAP FUND DIRECT GROWTH,INF226401018,Capitalmind Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,196,2025-08-06,2026-05-26
153749,Motilal Oswal Special Opportunities Fund - Direct - Growth,Motilal Oswal Special Opportunities Fund,INF247L01FS6,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,185,2025-08-21,2026-05-26
153753,Kotak Active Momentum Fund - Direct Plan - Growth option,Kotak Active Momentum Fund,INF174KA1XA4,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,181,2025-08-28,2026-05-26
153758,BAJAJ FINSERV EQUITY SAVINGS FUND - DIRECT - GROWTH,BAJAJ FINSERV EQUITY SAVINGS FUND,INF0QA701BT9,Bajaj Finserv Mutual Fund,Hybrid Scheme - Equity Savings,Open Ended Schemes,ok,185,2025-08-21,2026-05-26
153774,360 ONE Multi Asset Allocation Fund - Direct Plan - Growth,360 ONE Multi Asset Allocation Fund,INF579M01BM2,360 ONE Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,180,2025-08-22,2026-05-26
153804,TRUSTMF ARBITRAGE FUND -DIRECT PLAN-GROWTH,TRUSTMF ARBITRAGE FUND,INF0GCD01859,Trust Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,180,2025-09-01,2026-05-26
153821,Groww Multi Asset Allocation Fund Direct Growth,Groww Multi Asset Allocation Fund Direct Growth,INF666M01MA9,Groww Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,157,2025-10-03,2026-05-26
153847,Baroda BNP Paribas Business Conglomerates Fund Direct Growth Option,Baroda BNP Paribas Business Conglomerates Fund Direct Growth Option,INF251K01VJ6,Baroda BNP Paribas Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,161,2025-09-25,2026-05-26
153859,JioBlackRock Flexi Cap Fund - Direct Plan - Growth Option,JioBlackRock Flexi Cap Fund,INF22M001093,Jio BlackRock Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,147,2025-10-17,2026-05-26
153867,ICICI Prudential Conglomerate Fund - Direct Plan - Growth,ICICI Prudential Conglomerate Fund,INF109K1A427,ICICI Prudential Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,143,2025-10-27,2026-05-26
153868,Samco Small Cap Fund - Direct Plan,Samco Small Cap Fund,INF0K1H01297,Samco Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,115,2025-12-09,2026-05-29
153872,THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH,THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH,INF2F0001040,The Wealth Company Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,147,2025-10-17,2026-05-26
153883,THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH,THE WEALTH COMPANY LIQUID FUND DIRECT GROWTH,INF2F0001081,The Wealth Company Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,193,2025-10-16,2026-05-26
153891,THE WEALTH COMPANY ARBITRAGE FUND DIRECT GROWTH,THE WEALTH COMPANY ARBITRAGE FUND DIRECT GROWTH,INF2F0001271,The Wealth Company Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,147,2025-10-17,2026-05-26
153895,THE WEALTH COMPANY ETHICAL FUND DIRECT GROWTH,THE WEALTH COMPANY ETHICAL FUND DIRECT GROWTH,INF2F0001214,The Wealth Company Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,147,2025-10-17,2026-05-26
153900,Invesco India Consumption Fund - Direct Plan - Growth,Invesco India Consumption Fund,INF205KA1BI6,Invesco Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,141,2025-10-29,2026-05-26
153912,Helios Small Cap Fund - Direct Plan - Growth Option,Helios Small Cap Fund,INF0R8701384,Helios Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,120,2025-11-28,2026-05-26
153913,Motilal Oswal Consumption Fund-Direct-Growth,Motilal Oswal Consumption Fund,INF247L01GA2,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,141,2025-10-29,2026-05-26
153937,Bajaj Finserv Banking and Financial Services Fund - Direct - Growth,Bajaj Finserv Banking and Financial Services Fund,INF0QA701BZ6,Bajaj Finserv Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,117,2025-12-03,2026-05-26
153942,Franklin India Multi-Factor Fund- Direct- Growth,Franklin India Multi-Factor Fund,INF090I01YQ1,Franklin Templeton Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,119,2025-11-28,2026-05-26
153948,LIC MF Consumption Fund-Direct Plan-Growth,LIC MF Consumption Fund,INF767K01SD0,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,123,2025-11-25,2026-05-26
153970,Kotak Rural Opportunities Fund - Direct Plan - Growth,Kotak Rural Opportunities Fund,INF174KA1XW8,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,116,2025-12-04,2026-05-26
153972,Bandhan Healthcare Fund - Direct Plan - Growth,Bandhan Healthcare Fund,INF194KB1KF5,Bandhan Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,120,2025-12-02,2026-05-26
153979,Old Bridge Arbitrage Fund Direct Growth,Old Bridge Arbitrage Fund Direct Growth,INF0S5R01125,Old Bridge Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,130,2025-11-14,2026-05-26
153983,Mirae Asset Infrastructure Fund - Direct Plan - Growth,Mirae Asset Infrastructure Fund,INF769K01PV4,Mirae Asset Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,114,2025-12-08,2026-05-26
153987,PGIM India Multi Asset Allocation Fund - Direct Plan - Growth Option,PGIM India Multi Asset Allocation Fund,INF663L010A3,PGIM India Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,117,2025-12-03,2026-05-26
153999,The Wealth Company Multi Asset Allocation Fund - Direct Growth,The Wealth Company Multi Asset Allocation Fund - Direct Growth,INF2F0001347,The Wealth Company Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,110,2025-12-12,2026-05-26
154011,Capitalmind Liquid Fund - Direct-Growth,Capitalmind Liquid Fund,INF226401034,Capitalmind Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,139,2025-12-01,2026-05-26
154020,Union Consumption Fund - Direct Plan - Growth Option,Union Consumption Fund,INF582M01MH3,Union Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,101,2025-12-26,2026-05-26
154043,Abakkus Flexi Cap Fund - Direct - Growth,Abakkus Flexi Cap Fund,INF2JJD01136,Abakkus Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,99,2025-12-30,2026-05-26
154051,Abakkus Liquid Fund - Direct Plan - Growth,Abakkus Liquid Fund,INF2JJD01029,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,Open Ended Schemes,ok,137,2025-12-15,2026-05-26
154063,Groww Small Cap Fund-Direct-Growth,Groww Small Cap Fund,INF666M01NJ8,Groww Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,77,2026-02-02,2026-05-26
154076,JioBlackRock Arbitrage Fund - Direct Plan - Growth Option,JioBlackRock Arbitrage Fund,INF22M001101,Jio BlackRock Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,105,2025-12-19,2026-05-26
154082,JioBlackRock Sector Rotation Fund - Direct Plan - Growth Option,JioBlackRock Sector Rotation Fund,INF22M001168,Jio BlackRock Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,64,2026-02-19,2026-05-26
154093,Bank of India Banking & Financial Services Fund - Direct Plan - Growth,Bank of India Banking & Financial Services Fund,INF761K01HE4,Bank of India Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,77,2026-02-02,2026-05-26
154108,Edelweiss Financial Services Fund - Direct Plan - Growth Option,Edelweiss Financial Services Fund,INF754K01WH1,Edelweiss Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,65,2026-02-18,2026-05-26
154121,Mahindra Manulife Innovation Opportunities Fund - Direct - Growth,Mahindra Manulife Innovation Opportunities Fund,INF174V01DA4,Mahindra Manulife Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,77,2026-02-02,2026-05-26
154142,Motilal Oswal Financial Services Fund- Direct Growth,Motilal Oswal Financial Services Fund- Direct Growth,INF247L01GN5,Motilal Oswal Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,63,2026-02-20,2026-05-26
154149,Kotak Services Fund - Direct - Growth,Kotak Services Fund,INF174KA1YV8,Kotak Mahindra Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,57,2026-03-02,2026-05-26
154155,Parag Parikh Large Cap Fund - Direct Plan - Growth,Parag Parikh Large Cap Fund,INF879O01332,PPFAS Mutual Fund,Equity Scheme - Large Cap Fund,Open Ended Schemes,ok,73,2026-02-06,2026-05-26
154157,ITI Business Cycle Fund- Direct Plan- Growth,ITI Business Cycle Fund,INF00XX01DM9,ITI Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,50,2026-03-12,2026-05-26
154161,WhiteOak Capital Consumption Opportunities Fund Direct Plan Growth,WhiteOak Capital Consumption Opportunities Fund Direct Plan Growth,INF03VN01AD3,WhiteOak Capital Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,70,2026-02-11,2026-05-26
154177,SBI Quality Fund - Direct Plan - Growth,SBI Quality Fund,INF200KB1AG6,SBI Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,63,2026-02-23,2026-05-26
154185,The Wealth Company Balanced Advantage Fund - Direct Growth,The Wealth Company Balanced Advantage Fund - Direct Growth,INF2F0001479,The Wealth Company Mutual Fund,Hybrid Scheme - Dynamic Asset Allocation or Balanced Advantage,Open Ended Schemes,ok,64,2026-02-19,2026-05-26
154195,Baroda BNP Paribas Best-in-Class Strategy Fund - Direct - Growth Option,Baroda BNP Paribas Best-in-Class Strategy Fund - Direct,INF251K01VP3,Baroda BNP Paribas Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,54,2026-03-06,2026-05-26
154210,TRUSTMF MID CAP FUND -DIRECT -GROWTH,TRUSTMF MID CAP FUND,INF0GCD01875,Trust Mutual Fund,Equity Scheme - Mid Cap Fund,Open Ended Schemes,ok,42,2026-03-24,2026-05-26
154215,Abakkus Small Cap Fund - Direct Plan - Growth,Abakkus Small Cap Fund,INF2JJD01177,Abakkus Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,44,2026-03-20,2026-05-26
154225,Old Bridge Flexi Cap Fund Direct Growth,Old Bridge Flexi Cap Fund Direct Growth,INF0S5R01133,Old Bridge Mutual Fund,Equity Scheme - Flexi Cap Fund,Open Ended Schemes,ok,56,2026-03-04,2026-05-26
154232,Capitalmind Multi Asset Allocation Fund-Direct-Growth,Capitalmind Multi Asset Allocation Fund,INF226401059,Capitalmind Mutual Fund,Hybrid Scheme - Multi Asset Allocation,Open Ended Schemes,ok,44,2026-03-20,2026-05-26
154236,Capitalmind Arbitrage Fund-Direct-Growth,Capitalmind Arbitrage Fund,INF226401117,Capitalmind Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,44,2026-03-20,2026-05-26
154244,LIC MF Technology Fund-Direct Plan-Growth,LIC MF Technology Fund,INF767K01SJ7,LIC Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,45,2026-03-19,2026-05-26
154250,Canara Robeco Banking and Financials Services Fund - Direct Plan - Growth,Canara Robeco Banking and Financials Services Fund,INF760K01LN9,Canara Robeco Mutual Fund,Equity Scheme - Sectoral/ Thematic,Open Ended Schemes,ok,43,2026-03-23,2026-05-26
154257,Helios Arbitrage Fund - Direct Growth,Helios Arbitrage Fund - Direct Growth,INF0R8701442,Helios Mutual Fund,Hybrid Scheme - Arbitrage Fund,Open Ended Schemes,ok,43,2026-03-23,2026-05-26
154269,The Wealth Company Small Cap Fund- Direct-Growth,The Wealth Company Small Cap Fund,INF2F0001537,The Wealth Company Mutual Fund,Equity Scheme - Small Cap Fund,Open Ended Schemes,ok,39,2026-03-30,2026-05-26
